Index;ALTER;NETTOEIN;FERNSEHG;ARBEITSS;COMPUTER;KRANK_12;WOHNFLAE;KOEPERGR;GEWICHT
2978;31;1200;300;42,5;10;3;43;185;75
2979;21;0;210;0;13;996;97;165;65
2981;52;0;240;0;0;996;63;158;55
2984;60;4000;120;999,9;15;0;80;180;76
2985;19;0;120;0;20,5;996;400;186;79
2986;53;650;240;0;0;996;58;160;90
2989;69;99997;240;0;0;996;59;183;70
2990;66;99997;300;0;5;996;69;155;60
2993;44;1900;90;39,5;5;70;103;173;73
2994;57;2000;60;50;5;0;100;172;52
2995;56;7500;180;0;3;996;165;176;75
2996;72;1063;180;0;0;996;84;160;70
2997;47;1500;180;40;0,5;0;120;175;85
2998;55;99997;90;0;12;996;82;173;80
2999;78;1250;90;0;0;996;998;169;85
3002;65;1130;240;0;0;996;60;170;55
3003;35;450;120;12;6;0;135;158;60
3004;47;2875;60;38,5;1;0;156;175;55
3006;37;0;60;0;8;996;170;169;105
3007;54;3000;60;55;1;0;145;181;53
3009;79;1625;180;0;0;996;51;167;57
3010;28;2000;180;40;0;0;70;175;57
3011;43;2400;120;35;2;20;165;176;83
3012;44;1860;150;38;0;110;145;186;50
3014;54;600;180;36;0;120;65;160;95
3015;20;0;60;0;35;996;115;185;78
3016;38;135;150;0;1;996;92;165;69
3018;63;600;180;0;0;996;56;170;64
3019;19;813;330;40;5;7;84;170;69
3020;30;0;120;0;0,5;996;70;176;110
3022;51;1700;60;40;0,5;40;78;181;67
3024;45;2200;360;50;12;0;150;183;70
3025;39;99997;120;0;999,9;996;999;999;85
3026;57;99997;60;72;4;0;130;190;75
3030;18;260;60;0;2;996;125;160;90
3031;65;99997;135;0;0;996;100;188;50
3032;51;99999;240;40;0;120;90;168;72
3033;24;99999;240;0;10;996;30;183;60
3034;35;1300;120;40;2,5;0;50;179;70
3037;68;760;180;0;0;996;120;168;58
3038;32;1400;150;42;2;5;65;172;67
3041;65;720;180;0;0;996;120;168;79
3044;68;99997;180;0;0;996;62;167;51
3045;20;700;60;0;1;996;120;186;999
3046;68;99997;180;0;0;996;60;182;70
3048;50;2000;60;70;0;30;132;168;74
3049;63;0;120;0;0;996;110;173;79
3050;53;2200;60;50;0;0;60;187;60
3053;53;1700;180;50;5;0;117;175;65
3055;43;2300;15;42;1,5;0;130;179;91
3058;57;99997;5;65;6;0;160;188;999
3059;26;650;90;0;28;996;28;179;62
3060;68;938;180;0;0;996;69;160;54
3062;28;1063;120;40;0;0;94;188;65
3064;31;99997;210;45;0;0;150;187;90
3065;57;3000;30;50;0;0;120;179;70
3066;38;99997;120;50;2,5;0;174;180;80
3067;46;1500;60;70;0;0;120;187;65
3068;36;99997;9999;0;40;996;998;186;62
3069;54;1150;120;37,5;0;0;95;155;999
3070;29;1200;120;40;3;0;998;168;52
3071;66;99999;120;0;999,9;996;100;169;65
3074;34;1200;120;55;2;0;59;170;75
3075;48;2200;120;35;2;4;85;193;87
3076;64;4000;180;0;3;996;120;182;999
3080;32;400;90;0;0;996;90;159;83
3082;55;1875;45;50;1,5;10;150;182;78
3083;37;1100;330;30;0;0;58;164;70
3087;39;2500;9996;55;2;0;30;180;65
3088;38;1600;120;38,5;4;10;100;175;67
3089;42;1063;120;38,5;0;1;90;156;75
3090;31;400;120;0;5;996;140;168;80
3092;19;450;120;40;0;998;200;160;93
3093;50;400;90;0;0;996;110;160;85
3094;19;430;120;41;2;0;998;170;46
3095;50;99997;60;0;15;996;145;176;75
3097;51;690;210;30;8;0;64;178;58
3098;39;480;210;0;30;996;100;189;100
3099;43;213;240;0;0;996;108;165;59
3100;47;99997;210;0;0;996;998;164;57
3101;31;400;90;0;1;996;120;156;50
3102;83;99997;300;0;0;996;998;998;86
3103;44;2500;120;45;0,5;14;120;164;80
3107;27;250;240;0;20;996;42;156;115
3109;75;170;200;0;0;996;160;158;75
3111;63;99997;300;60;0;0;150;165;86
3112;57;99997;30;50;10;14;150;180;80
3113;38;620;135;40;0;14;140;166;105
3114;45;99997;150;0;5;996;998;176;90
3115;53;1700;60;40;0;0;84;170;83
3117;39;800;150;16;0;0;90;176;76
3118;45;100;240;0;0;996;92;164;70
3119;66;1100;150;0;0;996;125;178;90
3121;47;400;60;0;1;996;160;168;54
3122;54;0;150;0;0;996;74;154;63
3123;82;400;150;0;0;996;250;162;87
3124;79;600;9996;0;0;996;50;160;76
3125;68;4000;1260;0;0;996;250;176;58
3127;32;1500;60;45;12;0;65;181;60
3128;52;0;240;0;0;996;150;171;52
3129;71;500;120;0;0;996;110;162;80
3130;40;1100;210;39,5;25;300;90;178;77
3131;74;2100;300;0;0;996;90;176;60
3133;57;0;120;0;10;996;55;176;77
3137;55;2200;120;50;0,5;0;175;179;70
3138;45;1600;140;45;1;0;100;180;68
3140;25;0;60;0;6;996;100;165;60
3141;33;700;180;0;0;996;93;164;80
3144;53;1150;180;40;0;0;102;181;88
3146;73;1750;210;0;0;996;70;165;78
3149;33;1200;360;48;25;0;87;178;68
3150;63;150;1200;0;0;996;93;157;55
3151;24;900;300;40;5;14;40;187;51
3152;34;0;180;0;10;996;80;160;83
3153;61;1300;150;0;0;996;64;172;75
3155;35;600;150;0;0,5;996;61;179;60
3156;32;0;120;0;2;996;110;167;84
3157;82;1450;9996;0;0;996;145;160;70
3158;54;99997;60;40;3;21;100;183;73
3160;65;1200;180;0;0;996;55;161;73
3162;30;800;120;30;999,9;20;107;164;67
3163;66;0;210;0;0;996;120;165;59
3164;52;3000;60;51;12;0;154;174;80
3165;46;1500;120;40;1;3;86;161;68
3167;49;2500;150;0;15;996;200;174;90
3168;38;460;300;0;0;996;190;160;80
3169;68;99997;120;0;0;996;125;175;53
3170;41;99997;120;38,5;7;0;160;155;72
3172;46;800;150;30;1;5;120;154;85
3174;56;1500;120;38,5;2;998;100;160;70
3175;61;0;60;0;0;996;120;162;64
3176;46;1300;120;35;0;998;110;168;90
3178;52;0;60;40;0,5;0;80;160;75
3180;68;1500;120;0;0;996;100;182;90
3181;18;0;15;0;42;996;180;172;999
3182;19;300;135;0;2,5;996;998;173;72
3183;48;2000;120;80;14;0;120;165;63
3184;51;563;150;20;20;0;150;164;57
3185;42;99997;120;60;2;0;90;182;69
3186;72;1063;120;0;3;996;77;165;52
3187;37;730;150;40;2;0;100;163;75
3189;44;4500;60;70;2;0;270;181;60
3190;77;1500;180;0;0;996;50;154;79
3191;44;900;180;50;1;0;105;172;75
3195;61;99997;180;0;1;996;160;180;58
3196;62;1188;180;0;0;996;120;170;63
3198;48;1000;120;36;0;0;170;160;64
3199;23;0;150;0;10;996;200;178;77
3200;53;99997;180;45;10;0;200;178;73
3201;66;900;210;0;0;996;998;183;90
3204;79;245;360;0;0;996;83;160;100
3205;52;860;120;40;0;17;57;157;56
3206;34;99997;120;41;1;5;200;164;72
3208;79;700;300;0;0;996;42;158;65
3209;24;1500;180;60;25;4;50;166;90
3211;49;1500;135;40;15,5;0;130;164;70
3212;46;2875;120;40;7;4;120;176;75
3213;42;2000;210;50;4;5;100;182;65
3215;65;1100;360;0;0;996;84;176;63
3217;35;99997;180;40;4;0;71;182;100
3218;42;400;180;0;0,5;996;64;165;120
3219;43;1232;120;50;10;0;86;164;68
3220;54;2900;30;48;2;0;150;179;74
3221;44;688;120;19,5;0,5;0;130;162;60
3222;63;688;120;40;0;0;140;160;120
3223;40;1625;120;45;2;15;160;168;69
3224;79;1000;120;0;0;996;65;168;72
3227;45;1400;150;40;0;0;65;156;83
3228;48;1500;210;0;0;996;998;162;53
3229;25;1100;90;55;10;21;70;160;53
3231;30;2100;60;40;0;22;75;173;57
3232;41;1000;30;40;2;1;84;157;70
3235;19;1500;120;40;2;0;95;160;80
3237;47;2000;120;40;12,5;5;70;184;73
3238;26;280;120;0;0;996;57;164;98
3239;71;1200;240;0;0;996;80;167;82
3240;50;99997;360;0;0;996;55;183;85
3241;30;99997;120;60;0,5;0;90;188;90
3242;31;850;150;38,5;0;3;76;172;100
3243;18;99999;60;40;0;0;998;185;76
3244;30;1600;60;60;10;1;120;173;55
3246;59;311;300;0;0;996;140;164;80
3248;82;2200;240;0;0;996;150;166;86
3249;21;436;120;40;1;5;95;170;71
3250;65;750;300;0;0;996;120;165;80
3251;35;1000;130;30,5;5;5;60;181;65
3252;44;900;300;26;1;21;56;162;105
3253;21;400;30;0;5;996;135;179;60
3254;48;2700;480;45;8;0;130;182;70
3255;35;99997;60;55;6;14;94;190;77
3257;21;950;180;40;6;0;112;168;80
3258;47;1100;240;40;4;0;72;182;59
3263;49;550;120;24;1;6;100;163;68
3266;50;450;180;0;0;996;105;167;76
3268;60;400;180;0;3;996;200;170;47
3270;29;1150;180;42;6;0;45;183;76
3271;43;1200;60;0;10;996;63;183;68
3272;45;99997;180;40;2;170;75;187;999
3274;51;0;60;0;999,9;996;999;168;60
3276;37;1600;840;41,5;5,5;1;50;167;82
3278;55;2573;90;43;0;28;90;165;80
3279;76;1100;210;0;0;996;70;167;69
3280;42;8750;9996;40;0,5;0;190;178;86
3281;18;180;180;0;6;996;150;178;70
3282;43;1500;180;58;0;3;150;178;74
3283;19;0;120;0;7;996;135;160;91
3284;67;99997;360;0;1;996;63;158;70
3285;38;1500;30;50;7;0;130;176;70
3288;26;99997;240;0;0;996;998;168;57
3290;63;1800;180;0;2;996;80;158;82
3293;54;563;60;25;0;3;130;167;67
3294;44;1600;120;40;4;0;120;170;86
3297;33;938;90;0;1;996;72;170;53
3298;44;1188;60;25;1;10;90;162;67
3299;77;563;60;0;0;996;90;165;65
3300;31;1438;240;45;0;5;63;193;90
3301;46;850;180;0;0;996;60;186;85
3303;39;99997;180;30;999,9;0;999;166;64
3305;21;0;60;0;3;996;150;186;100
3306;28;1490;720;47,5;0;1;32;140;49
3307;19;0;120;0;6;996;300;165;999
3308;21;545;60;40;0,5;0;998;192;58
3309;33;660;9996;0;0;996;47;174;68
3311;46;4500;120;58;3;36;100;182;999
3312;65;240;90;0;0;996;85;165;95
3313;40;500;180;16;5;0;170;168;86
3315;37;1800;60;11;1;3;50;170;60
3316;41;2875;120;60;5;0;125;195;70
3319;29;0;60;0;4;996;82;168;70
3320;36;0;120;0;2;996;80;178;65
3321;35;2000;60;40;2;0;150;180;85
3322;30;1300;90;40;0;20;84;176;60
3323;67;130;210;0;0;996;70;165;65
3324;54;2500;120;60;20;100;90;176;85
3325;21;665;180;0;4;996;62;179;84
3326;48;472;90;0;1,5;996;54;162;70
3327;47;2500;30;30;0,5;4;180;175;100
3328;51;99997;240;50;0;5;999;174;60
3330;44;400;120;6;2;2;130;168;50
3333;28;0;90;0;0;996;120;167;62
3335;33;2100;120;40,5;10;0;93;178;71
3336;76;900;30;0;0;996;998;158;91
3337;45;600;120;60;3;0;998;167;69
3338;29;1100;120;42;0;0;998;193;88
3339;47;1150;90;46;1;10;120;173;80
3340;80;1625;60;0;15;996;105;184;80
3342;61;320;9996;0;0;996;40;998;82
3344;37;1500;120;50;8;0;200;170;125
3345;41;500;120;16;5;0;120;176;72
3346;29;1469;120;39;0;5;55;185;76
3347;66;900;210;0;0;996;120;163;86
3349;35;99997;480;40;27;0;110;167;65
3350;40;800;120;40;0,5;30;77;164;70
3351;30;2125;90;40;10;98;67;175;67
3354;45;392;300;0;0;996;69;156;56
3355;45;6000;60;55;2;0;140;178;83
3356;76;99997;120;0;0;996;80;164;70
3358;52;0;180;0;6;996;120;175;80
3359;37;1000;9996;0;0;996;90;168;85
3360;22;700;120;0;7;996;150;177;70
3361;38;450;120;0;2;996;70;178;73
3362;78;813;240;0;0;996;70;163;103
3363;40;450;120;0;0;996;72;177;80
3364;28;813;120;40;10;0;60;185;70
3365;20;310;30;0;20;996;998;173;55
3366;53;750;240;20;0;8;91;156;64
3367;34;0;120;0;0;996;120;155;66
3368;58;1100;90;32;8;3;110;160;83
3370;20;150;120;0;2;996;150;163;90
3371;57;99997;60;100;0;0;100;185;72
3372;60;3500;50;39;1;20;286;175;65
3373;54;0;180;0;14;996;110;186;65
3374;83;99999;180;0;0;996;57;164;61
3378;57;2500;150;40;30,5;0;120;189;80
3380;51;400;180;0;0;996;62;154;73
3385;60;99997;30;60;0;45;110;172;62
3386;60;350;120;0;0;996;43;163;96
3387;48;3000;90;50;2;0;100;179;72
3389;67;2875;150;0;3;996;200;185;47
3391;38;0;60;0;1,5;996;100;175;80
3393;36;0;60;0;15;996;125;173;999
3395;83;1063;240;0;0;996;30;165;57
3396;76;500;300;0;0;996;56;158;110
3397;67;688;180;0;0;996;65;162;70
3398;33;2100;150;48;5;5;74;178;95
3399;63;800;270;0;0;996;64;168;80
3400;35;2000;90;50;3,5;7;75;161;57
3402;76;650;210;0;0;996;57;163;60
3403;18;265;120;40;0;0;85;155;78
3404;50;562;90;0;0;996;100;183;78
3405;30;1350;120;40;0;0;65;178;63
3406;75;633;120;0;0;996;50;165;61
3407;64;1150;270;0;0;996;54;156;76
3408;25;1200;210;38;3;0;58;168;73
3409;25;1250;90;40;3,5;1;34;183;63
3410;51;1780;90;27;10;0;76;170;73
3411;61;860;180;0;0;996;57;157;80
3412;68;775;210;0;0;996;90;168;999
3413;67;685;120;0;0;996;70;165;82
3414;21;0;120;0;8;996;250;194;48
3416;35;1250;1200;0;5;996;89;172;999
3417;32;1200;720;40;2;0;59;170;76
3418;21;0;60;0;10;996;120;192;67
3419;38;400;180;0;0;996;65;180;70
3420;21;500;180;0;3;996;130;185;77
3421;52;1500;120;40;0;0;90;165;82
3422;63;1188;120;0;0;996;55;179;83
3423;39;0;240;0;2;996;100;170;63
3424;51;850;240;35;2;0;70;175;70
3425;66;1100;180;0;0;996;50;175;55
3426;31;99997;120;40;8;0;40;182;89
3427;67;938;120;0;0;996;80;160;60
3428;42;2300;60;42;10;0;35;176;64
3429;40;350;30;0;1;996;98;168;79
3431;22;530;60;0;20;996;45;172;79
3432;67;132;300;0;0;996;58;159;84
3433;19;200;180;0;3;996;81;181;74
3434;25;1050;150;38,5;6;0;46;180;70
3435;36;950;120;38;0;5;48;168;66
3436;18;150;30;0;8;996;75;187;72
3437;64;150;210;0;0;996;130;160;66
3438;78;1500;9996;0;0;996;53;160;72
3440;19;100;60;0;4;996;998;184;96
3444;21;200;120;0;12;996;96;182;82
3446;34;2200;120;50;5;10;100;178;74
3447;21;1500;120;50;2;3;70;168;72
3448;29;800;60;999,9;14;1;39;180;82
3451;39;3500;120;60;1;0;145;189;65
3452;60;2800;120;50;5;0;200;182;85
3453;23;300;540;0;15;996;65;174;70
3454;21;1100;300;44;3;21;60;166;90
3455;45;1300;60;60;3;0;110;182;100
3459;19;700;90;37,5;0;7;49;160;88
3461;34;2000;160;35;0;0;120;175;74
3462;42;99997;90;50;3;0;120;178;84
3463;68;1625;180;0;2;996;85;180;90
3464;51;2200;120;38,5;6;14;110;170;70
3468;60;0;180;0;0;996;83;170;72
3469;76;600;240;0;0;996;43;172;65
3470;46;1400;60;30;3;0;120;173;60
3472;55;6000;30;75;2;0;380;170;77
3474;41;1700;240;0;2;996;80;163;73
3475;33;460;60;0;3;996;72;166;55
3476;22;99997;30;35;4;30;998;180;59
3479;21;700;180;0;14;996;120;177;76
3480;72;1000;1380;0;0;996;46;168;145
3482;32;1650;240;40;0;0;52;180;112
3483;71;2250;120;0;0;996;50;178;90
3484;60;2007;180;50;0;8;87;170;64
3485;48;1000;150;0;6;996;150;166;41
3487;25;800;180;40;20;3;126;172;112
3489;59;0;150;0;0;996;80;170;73
3490;35;1300;30;40;1;3;100;182;64
3491;61;2500;160;50;2;0;120;176;75
3493;31;0;120;0;3;996;40;173;69
3494;59;602;240;0;0;996;90;157;75
3495;53;3000;60;40;5;0;160;186;65
3496;65;99997;15;40;0,5;0;150;175;77
3497;28;2100;30;40;0,5;4;63;171;65
3499;63;450;150;0;0;996;100;165;69
